# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  785       3.284850958520e-10       2.432919348582e-12      -1.523057376323e-11       0.000000000000e+00       1.506659995875e-14       5.165168689080e-15      -3.230720949135e-16 
  786       3.291836674504e-10       2.399626419187e-12      -1.505868169057e-11       0.000000000000e+00       1.499533647025e-14       5.150558131703e-15      -3.181293033365e-16 
  787       3.298614938473e-10       2.366746950881e-12      -1.488297450533e-11       0.000000000000e+00       1.492448790627e-14       5.135667019614e-15      -3.131736984003e-16 
  788       3.305183271170e-10       2.334293165671e-12      -1.470352554107e-11       0.000000000000e+00       1.485405230083e-14       5.120501946492e-15      -3.082062216618e-16 
  789       3.311539180556e-10       2.302277378321e-12      -1.452040905866e-11       0.000000000000e+00       1.478402762517e-14       5.105069584750e-15      -3.032278239062e-16 
  790       3.317680161783e-10       2.270711996616e-12      -1.433370024944e-11       0.000000000000e+00       1.471441178744e-14       5.089376685788e-15      -2.982394651748e-16 
  791       3.323603697165e-10       2.239609521610e-12      -1.414347523830e-11       0.000000000000e+00       1.464520263251e-14       5.073430080253e-15      -2.932421147935e-16 
  792       3.329307256151e-10       2.208982547892e-12      -1.394981108679e-11       0.000000000000e+00       1.457639794163e-14       5.057236678300e-15      -2.882367514011e-16 
  793       3.334788295299e-10       2.178843763833e-12      -1.375278579627e-11       0.000000000000e+00       1.450799543227e-14       5.040803469849e-15      -2.832243629776e-16 
  794       3.340044258248e-10       2.149205951851e-12      -1.355247831096e-11       0.000000000000e+00       1.443999275778e-14       5.024137524845e-15      -2.782059468722e-16 
  795       3.345072575687e-10       2.120081988663e-12      -1.334896852107e-11       0.000000000000e+00       1.437238750719e-14       5.007245993519e-15      -2.731825098321e-16 
  796       3.349870665334e-10       2.091484845544e-12      -1.314233726595e-11       0.000000000000e+00       1.430517720493e-14       4.990136106642e-15      -2.681550680304e-16 
  797       3.354435931901e-10       2.063427588581e-12      -1.293266633713e-11       0.000000000000e+00       1.423835931058e-14       4.972815175788e-15      -2.631246470945e-16 
  798       3.358765767073e-10       2.035923378934e-12      -1.272003848149e-11       0.000000000000e+00       1.417193121860e-14       4.955290593592e-15      -2.580922821345e-16 
  799       3.362857549474e-10       2.008985473088e-12      -1.250453740435e-11       0.000000000000e+00       1.410589025811e-14       4.937569834009e-15      -2.530590177711e-16 
  800       3.366708644647e-10       1.982627223114e-12      -1.228624777254e-11       0.000000000000e+00       1.404023369260e-14       4.919660452575e-15      -2.480259081646e-16 
  801       3.370316405019e-10       1.956862076923e-12      -1.206525521758e-11       0.000000000000e+00       1.397495871969e-14       4.901570086660e-15      -2.429940170424e-16 
  802       3.373678169879e-10       1.931703578522e-12      -1.184164633874e-11       0.000000000000e+00       1.391006247087e-14       4.883306455734e-15      -2.379644177279e-16 
  803       3.376791265348e-10       1.907165368274e-12      -1.161550870617e-11       0.000000000000e+00       1.384554201124e-14       4.864877361622e-15      -2.329381931684e-16 
  804       3.379653004350e-10       1.883261183152e-12      -1.138693086399e-11       0.000000000000e+00       1.378139433927e-14       4.846290688765e-15      -2.279164359638e-16 
  805       3.382260686588e-10       1.860004856998e-12      -1.115600233343e-11       0.000000000000e+00       1.371761638653e-14       4.827554404478e-15      -2.229002483942e-16 
  806       3.384611598514e-10       1.837410320777e-12      -1.092281361589e-11       0.000000000000e+00       1.365420501743e-14       4.808676559208e-15      -2.178907424489e-16 
  807       3.386703013301e-10       1.815491602835e-12      -1.068745619613e-11       0.000000000000e+00       1.359115702898e-14       4.789665286796e-15      -2.128890398545e-16 
  808       3.388532190819e-10       1.794262829156e-12      -1.045002254530e-11       0.000000000000e+00       1.352846915053e-14       4.770528804731e-15      -2.078962721029e-16 
  809       3.390096377602e-10       1.773738223620e-12      -1.021060612407e-11       0.000000000000e+00       1.346613804350e-14       4.751275414417e-15      -2.029135804798e-16 
  810       3.391392806826e-10       1.753932108255e-12      -9.969301385786e-12       0.000000000000e+00       1.340416030115e-14       4.731913501424e-15      -1.979421160932e-16 
  811       3.392418698276e-10       1.734858903502e-12      -9.726203779513e-12       0.000000000000e+00       1.334253244831e-14       4.712451535750e-15      -1.929830399012e-16 
  812       3.393171258323e-10       1.716533128462e-12      -9.481409753188e-12       0.000000000000e+00       1.328125094110e-14       4.692898072082e-15      -1.880375227407e-16 
  813       3.393647679895e-10       1.698969401159e-12      -9.235016756716e-12       0.000000000000e+00       1.322031216672e-14       4.673261750052e-15      -1.831067453555e-16 
  814       3.393845142448e-10       1.682182438797e-12      -8.987123245080e-12       0.000000000000e+00       1.315971244318e-14       4.653551294499e-15      -1.781918984248e-16 
  815       3.393760811940e-10       1.666187058012e-12      -8.737828681450e-12       0.000000000000e+00       1.309944801902e-14       4.633775515725e-15      -1.732941825911e-16 
  816       3.393391840803e-10       1.650998175134e-12      -8.487233540295e-12       0.000000000000e+00       1.303951507307e-14       4.613943309756e-15      -1.684148084889e-16 
  817       3.392736020717e-10       1.636628426641e-12      -8.235435737730e-12       0.000000000000e+00       1.297991019526e-14       4.594061853391e-15      -1.635547872219e-16 
  818       3.391793753778e-10       1.623080983413e-12      -7.982519846385e-12       0.000000000000e+00       1.292063183889e-14       4.574131153482e-15      -1.587142976354e-16 
  819       3.390566116484e-10       1.610356608636e-12      -7.728567694055e-12       0.000000000000e+00       1.286167889378e-14       4.554149400806e-15      -1.538933077984e-16 
  820       3.389054210212e-10       1.598456025797e-12      -7.473661921470e-12       0.000000000000e+00       1.280305020739e-14       4.534114766388e-15      -1.490917835204e-16 
  821       3.387259161314e-10       1.587379918518e-12      -7.217885984755e-12       0.000000000000e+00       1.274474458469e-14       4.514025401434e-15      -1.443096883427e-16 
  822       3.385182121199e-10       1.577128930382e-12      -6.961324157909e-12       0.000000000000e+00       1.268676078793e-14       4.493879437267e-15      -1.395469835288e-16 
  823       3.382824266427e-10       1.567703664766e-12      -6.704061535265e-12       0.000000000000e+00       1.262909753653e-14       4.473674985260e-15      -1.348036280550e-16 
  824       3.380186798799e-10       1.559104684666e-12      -6.446184033960e-12       0.000000000000e+00       1.257175350688e-14       4.453410136775e-15      -1.300795786011e-16 
  825       3.377270945442e-10       1.551332512528e-12      -6.187778396404e-12       0.000000000000e+00       1.251472733216e-14       4.433082963094e-15      -1.253747895412e-16 
  826       3.374077958904e-10       1.544387630081e-12      -5.928932192749e-12       0.000000000000e+00       1.245801760221e-14       4.412691515355e-15      -1.206892129342e-16 
  827       3.370609117243e-10       1.538270478159e-12      -5.669733823354e-12       0.000000000000e+00       1.240162286332e-14       4.392233824488e-15      -1.160227985145e-16 
  828       3.366865724112e-10       1.532981456539e-12      -5.410272521255e-12       0.000000000000e+00       1.234554161809e-14       4.371707901147e-15      -1.113754936828e-16 
  829       3.362849108855e-10       1.528520923763e-12      -5.150638354631e-12       0.000000000000e+00       1.228977232523e-14       4.351111735649e-15      -1.067472434965e-16 
  830       3.358560626591e-10       1.524889196973e-12      -4.890922229278e-12       0.000000000000e+00       1.223431339942e-14       4.330443297907e-15      -1.021379906606e-16 
  831       3.354001658308e-10       1.522086551737e-12      -4.631215891067e-12       0.000000000000e+00       1.217916321114e-14       4.309700537362e-15      -9.754767551831e-17 
  832       3.349173610950e-10       1.520113221880e-12      -4.371611928423e-12       0.000000000000e+00       1.212432008648e-14       4.288881382923e-15      -9.297623604163e-17 
  833       3.344077917508e-10       1.518969399310e-12      -4.112203774783e-12       0.000000000000e+00       1.206978230698e-14       4.267983742898e-15      -8.842360782207e-17 
  834       3.338716037108e-10       1.518655233856e-12      -3.853085711072e-12       0.000000000000e+00       1.201554810947e-14       4.247005504932e-15      -8.388972406132e-17 
  835       3.333089455104e-10       1.519170833085e-12      -3.594352868166e-12       0.000000000000e+00       1.196161568588e-14       4.225944535937e-15      -7.937451556190e-17 
  836       3.327199683164e-10       1.520516262144e-12      -3.336101229363e-12       0.000000000000e+00       1.190798318309e-14       4.204798682034e-15      -7.487791071784e-17 
  837       3.321048259361e-10       1.522691543579e-12      -3.078427632848e-12       0.000000000000e+00       1.185464870276e-14       4.183565768481e-15      -7.039983550532e-17 
  838       3.314636748263e-10       1.525696657172e-12      -2.821429774164e-12       0.000000000000e+00       1.180161030115e-14       4.162243599612e-15      -6.594021347334e-17 
  839       3.307966741023e-10       1.529531539766e-12      -2.565206208680e-12       0.000000000000e+00       1.174886598895e-14       4.140829958770e-15      -6.149896573439e-17 
  840       3.301039855469e-10       1.534196085096e-12      -2.309856354054e-12       0.000000000000e+00       1.169641373114e-14       4.119322608243e-15      -5.707601095512e-17 
  841       3.293857736190e-10       1.539690143618e-12      -2.055480492708e-12       0.000000000000e+00       1.164425144676e-14       4.097719289199e-15      -5.267126534700e-17 
  842       3.286422054630e-10       1.546013522338e-12      -1.802179774292e-12       0.000000000000e+00       1.159237700880e-14       4.076017721620e-15      -4.828464265696e-17 
  843       3.278734509178e-10       1.553165984644e-12      -1.550056218153e-12       0.000000000000e+00       1.154078824402e-14       4.054215604236e-15      -4.391605415808e-17 
  844       3.270796825252e-10       1.561147250132e-12      -1.299212715802e-12       0.000000000000e+00       1.148948293274e-14       4.032310614463e-15      -3.956540864026e-17 
  845       3.262610755394e-10       1.569956994436e-12      -1.049753033385e-12       0.000000000000e+00       1.143845880871e-14       4.010300408335e-15      -3.523261240085e-17 
  846       3.254178079360e-10       1.579594849061e-12      -8.017818141452e-13       0.000000000000e+00       1.138771355896e-14       3.988182620440e-15      -3.091756923534e-17 
  847       3.245500604206e-10       1.590060401206e-12      -5.554045808984e-13       0.000000000000e+00       1.133724482355e-14       3.965954863855e-15      -2.662018042804e-17 
  848       3.236580164378e-10       1.601353193599e-12      -3.107277384954e-13       0.000000000000e+00       1.128705019550e-14       3.943614730081e-15      -2.234034474268e-17 
  849       3.227418621805e-10       1.613472724327e-12      -6.785857629240e-14       0.000000000000e+00       1.123712722053e-14       3.921159788975e-15      -1.807795841314e-17 
  850       3.218017865986e-10       1.626418446657e-12       1.730947293815e-13       0.000000000000e+00       1.118747339698e-14       3.898587588691e-15      -1.383291513409e-17 
  851       3.208379814082e-10       1.640189768877e-12       4.120231127561e-13       0.000000000000e+00       1.113808617555e-14       3.875895655609e-15      -9.605106051640e-18 
  852       3.198506411000e-10       1.654786054117e-12       6.488166161523e-13       0.000000000000e+00       1.108896295920e-14       3.853081494273e-15      -5.394419754024e-18 
