# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  166       6.404513807652e-10       1.285188022059e-13      -5.707337117065e-12       1.243434513975e-15       2.645171210313e-12       5.041107789675e-13      -2.969323059722e-15 
  167       6.441694919958e-10       1.271791865360e-13      -5.656347295378e-12       1.260140682855e-15       2.598817442894e-12       4.969537524854e-13      -2.904190595283e-15 
  168       6.478420247821e-10       1.258159928267e-13      -5.601752524723e-12       1.276985246742e-15       2.553528031896e-12       4.899266705082e-13      -2.839466639268e-15 
  169       6.514678535741e-10       1.244320756828e-13      -5.543542529986e-12       1.293968126132e-15       2.509288040382e-12       4.830291567876e-13      -2.775182949886e-15 
  170       6.550458349690e-10       1.230304080172e-13      -5.481709218064e-12       1.311089210953e-15       2.466079132969e-12       4.762604307347e-13      -2.711370499280e-15 
  171       6.585748074243e-10       1.216140825649e-13      -5.416246717088e-12       1.328348360063e-15       2.423879508776e-12       4.696192989225e-13      -2.648059445738e-15 
  172       6.620535909699e-10       1.201863133970e-13      -5.347151415650e-12       1.345745400760e-15       2.382663834369e-12       4.631041465883e-13      -2.585279105901e-15 
  173       6.654809869212e-10       1.187504374346e-13      -5.274422002029e-12       1.363280128286e-15       2.342403176717e-12       4.567129291365e-13      -2.523057926979e-15 
  174       6.688557775919e-10       1.173099159634e-13      -5.198059503418e-12       1.380952305328e-15       2.303064936130e-12       4.504431636404e-13      -2.461423458952e-15 
  175       6.721767260064e-10       1.158683361470e-13      -5.118067325147e-12       1.398761661526e-15       2.264612779217e-12       4.442919203454e-13      -2.400402326787e-15 
  176       6.754425756127e-10       1.144294125417e-13      -5.034451289913e-12       1.416707892978e-15       2.227006571824e-12       4.382558141714e-13      -2.340020202647e-15 
  177       6.786520499950e-10       1.129969886097e-13      -4.947219677004e-12       1.434790661743e-15       2.190202311990e-12       4.323309962147e-13      -2.280301778099e-15 
  178       6.818038525868e-10       1.115750382341e-13      -4.856383261523e-12       1.453009595344e-15       2.154152062892e-12       4.265131452512e-13      -2.221270736324e-15 
  179       6.848966663831e-10       1.101676672321e-13      -4.761955353620e-12       1.471364286277e-15       2.118803885794e-12       4.207974592385e-13      -2.162949724331e-15 
  180       6.879292414805e-10       1.087789669721e-13      -4.663950463022e-12       1.489854252133e-15       2.084112245706e-12       4.151796587514e-13      -2.105355744758e-15 
  181       6.909006660782e-10       1.074125590487e-13      -4.562380092000e-12       1.508478813459e-15       2.050070293399e-12       4.096591042326e-13      -2.048485979720e-15 
  182       6.938101165168e-10       1.060720172375e-13      -4.457256682541e-12       1.527237205218e-15       2.016680026641e-12       4.042359107856e-13      -1.992330784139e-15 
  183       6.966567714232e-10       1.047610131031e-13      -4.348594994909e-12       1.546128614658e-15       1.983942019808e-12       3.989099537725e-13      -1.936878120539e-15 
  184       6.994398117462e-10       1.034833169679e-13      -4.236412141805e-12       1.565152180668e-15       1.951855395402e-12       3.936808640437e-13      -1.882113514391e-15 
  185       7.021584207932e-10       1.022427988816e-13      -4.120727622531e-12       1.584306993143e-15       1.920417795575e-12       3.885480231674e-13      -1.828020009450e-15 
  186       7.048117842663e-10       1.010434295907e-13      -4.001563357151e-12       1.603592092341e-15       1.889625353648e-12       3.835105586598e-13      -1.774578123091e-15 
  187       7.073990902985e-10       9.988928150741e-14      -3.878943720656e-12       1.623006468244e-15       1.859472665634e-12       3.785673392140e-13      -1.721765801657e-15 
  188       7.099195294899e-10       9.878452967928e-14      -3.752895577127e-12       1.642549059915e-15       1.829952761760e-12       3.737169699306e-13      -1.669558375790e-15 
  189       7.123722949437e-10       9.773345275838e-14      -3.623448313895e-12       1.662218754859e-15       1.801057077987e-12       3.689577875465e-13      -1.617928515772e-15 
  190       7.147565823027e-10       9.674043397061e-14      -3.490633875706e-12       1.682014388384e-15       1.772775427535e-12       3.642878556652e-13      -1.566846186870e-15 
  191       7.170715897855e-10       9.580996208501e-14      -3.354486798882e-12       1.701934742959e-15       1.745095972399e-12       3.597049599863e-13      -1.516278604666e-15 
  192       7.193165182224e-10       9.494663238311e-14      -3.215044245487e-12       1.721978547573e-15       1.718005194876e-12       3.552066035349e-13      -1.466190190407e-15 
  193       7.214905710920e-10       9.415514762817e-14      -3.072346037486e-12       1.742144477097e-15       1.691487869083e-12       3.507900018919e-13      -1.416542526334e-15 
  194       7.235929545570e-10       9.344031903453e-14      -2.926434690909e-12       1.762431151639e-15       1.665527032482e-12       3.464520784231e-13      -1.367294311029e-15 
  195       7.256228775009e-10       9.280706723692e-14      -2.777355450015e-12       1.782837135910e-15       1.640103957396e-12       3.421894595092e-13      -1.318401314750e-15 
  196       7.275795515636e-10       9.226042325972e-14      -2.625156321455e-12       1.803360938578e-15       1.615198122536e-12       3.379984697753e-13      -1.269816334774e-15 
  197       7.294621911782e-10       9.180552948633e-14      -2.469888108431e-12       1.824001011630e-15       1.590787184522e-12       3.338751273207e-13      -1.221489150732e-15 
  198       7.312700136067e-10       9.144764062844e-14      -2.311604444863e-12       1.844755749733e-15       1.566846949401e-12       3.298151389487e-13      -1.173366479953e-15 
  199       7.330022389767e-10       9.119212469534e-14      -2.150361829549e-12       1.865623489589e-15       1.543351344172e-12       3.258138953959e-13      -1.125391932797e-15 
  200       7.346580903170e-10       9.104446396323e-14      -1.986219660331e-12       1.886602509300e-15       1.520272388305e-12       3.218664665625e-13      -1.077505968003e-15 
  201       7.362368509698e-10       9.100999277612e-14      -1.819237175979e-12       1.907691057234e-15       1.497585675327e-12       3.179685310088e-13      -1.029659733515e-15 
  202       7.377380413188e-10       9.109308806120e-14      -1.649463967375e-12       1.928887442265e-15       1.475287313133e-12       3.141192483577e-13      -9.818577836205e-16 
  203       7.391612547693e-10       9.129792279309e-14      -1.476948853630e-12       1.950189948751e-15       1.453378140231e-12       3.103185831109e-13      -9.341183305714e-16 
  204       7.405061017118e-10       9.162872415542e-14      -1.301742938298e-12       1.971596807058e-15       1.431858312318e-12       3.065663868263e-13      -8.864596297451e-16 
  205       7.417722097282e-10       9.208977373237e-14      -1.123899634400e-12       1.993106193002e-15       1.410727290095e-12       3.028623961092e-13      -8.388999760219e-16 
  206       7.429592237968e-10       9.268540770017e-14      -9.434746894478e-13       2.014716227297e-15       1.389983827065e-12       2.992062306033e-13      -7.914577001636e-16 
  207       7.440668064988e-10       9.342001701860e-14      -7.605262104690e-13       2.036424975004e-15       1.369625957349e-12       2.955973909811e-13      -7.441511651919e-16 
  208       7.450946382239e-10       9.429804762250e-14      -5.751146890279e-13       2.058230444976e-15       1.349650983484e-12       2.920352569356e-13      -6.969987627660e-16 
  209       7.460424173759e-10       9.532400061330e-14      -3.873030262508e-13       2.080130589303e-15       1.330055464236e-12       2.885190851706e-13      -6.500189095614e-16 
  210       7.469098605786e-10       9.650243245048e-14      -1.971565578484e-13       2.102123302763e-15       1.310835202403e-12       2.850480073920e-13      -6.032300436477e-16 
  211       7.476967028814e-10       9.783795514312e-14      -4.743079140200e-15       2.124206422267e-15       1.291985232623e-12       2.816210282983e-13      -5.566506208671e-16 
  212       7.484026979656e-10       9.933523644140e-14       1.898671299228e-13       2.146377726302e-15       1.273499809181e-12       2.782370235723e-13      -5.102991112124e-16 
  213       7.490276183495e-10       1.009990000281e-13       3.866012797340e-13       2.168634934384e-15       1.255372393816e-12       2.748947378712e-13      -4.641939952052e-16 
  214       7.495712555946e-10       1.028340257101e-13       5.853840460084e-13       2.190975706503e-15       1.237595643526e-12       2.715927828180e-13      -4.183537602743e-16 
  215       7.500334205113e-10       1.048451496098e-13       7.861375447586e-13       2.213397642565e-15       1.220161398374e-12       2.683296349923e-13      -3.727968971336e-16 
  216       7.504139433647e-10       1.070372643570e-13       9.887813072714e-13       2.235898281845e-15       1.203060669299e-12       2.651036339213e-13      -3.275418961608e-16 
  217       7.507126740803e-10       1.094153192798e-13       1.193232255085e-12       2.258475102432e-15       1.186283625918e-12       2.619129800705e-13      -2.826072437749e-16 
  218       7.509294824497e-10       1.119843205966e-13       1.399404674963e-12       2.281125520673e-15       1.169819584337e-12       2.587557328349e-13      -2.380114188149e-16 
  219       7.510642583366e-10       1.147493316075e-13       1.607210193876e-12       2.303846890624e-15       1.153656994951e-12       2.556298085301e-13      -1.937728889182e-16 
  220       7.511169118826e-10       1.177154728856e-13       1.816557753972e-12       2.326636503493e-15       1.137783430260e-12       2.525329783825e-13      -1.499101068979e-16 
  221       7.510873737126e-10       1.208879224689e-13       2.027353587559e-12       2.349491587089e-15       1.122185572666e-12       2.494628665210e-13      -1.064415071222e-16 
  222       7.509755951410e-10       1.242719160512e-13       2.239501192075e-12       2.372409305269e-15       1.106849202287e-12       2.464169479675e-13      -6.338550189148e-17 
  223       7.507815483772e-10       1.278727471743e-13       2.452901305071e-12       2.395386757384e-15       1.091759184761e-12       2.433925466281e-13      -2.076047781737e-17 
  224       7.505052453164e-10       1.316954063666e-13       2.667457126497e-12       2.418421102232e-15       1.076902399602e-12       2.403874927016e-13       2.141790701117e-17 
  225       7.501467948266e-10       1.357434723879e-13       2.883090410440e-12       2.441509939927e-15       1.062276759704e-12       2.374021460259e-13       6.314501708517e-17 
  226       7.497063495435e-10       1.400201500597e-13       3.099726359683e-12       2.464650953512e-15       1.047882748210e-12       2.344374989487e-13       1.044194857561e-16 
  227       7.491840878657e-10       1.445286242455e-13       3.317288458944e-12       2.487841786410e-15       1.033720524929e-12       2.314945281673e-13       1.452405739515e-16 
  228       7.485802142040e-10       1.492720591823e-13       3.535698462340e-12       2.511080042162e-15       1.019789921147e-12       2.285741942896e-13       1.856081802236e-16 
  229       7.478949592321e-10       1.542535978127e-13       3.754876380863e-12       2.534363284172e-15       1.006090434431e-12       2.256774413953e-13       2.255228507979e-16 
  230       7.471285801365e-10       1.594763611168e-13       3.974740469846e-12       2.557689035451e-15       9.926212234375e-13       2.228051965966e-13       2.649857896212e-16 
  231       7.462813608664e-10       1.649434474439e-13       4.195207216434e-12       2.581054778358e-15       9.793811027229e-13       2.199583695992e-13       3.039988684108e-16 
  232       7.453536123834e-10       1.706579318442e-13       4.416191327056e-12       2.604457954347e-15       9.663685375498e-13       2.171378522634e-13       3.425646367023e-16 
  233       7.443456729124e-10       1.766228654010e-13       4.637605714892e-12       2.627895963707e-15       9.535816386951e-13       2.143445181652e-13       3.806863318987e-16 
  234       7.432579081908e-10       1.828412745626e-13       4.859361487346e-12       2.651366165305e-15       9.410181572581e-13       2.115792221567e-13       4.183678893182e-16 
  235       7.420907117190e-10       1.893161604737e-13       5.081367933514e-12       2.674865876333e-15       9.286754794688e-13       2.088427999278e-13       4.556139522436e-16 
  236       7.408445050100e-10       1.960504983077e-13       5.303532511657e-12       2.698392372046e-15       9.165506214952e-13       2.061360675667e-13       4.924298819697e-16 
  237       7.395197378401e-10       2.030472365983e-13       5.525760836667e-12       2.721942885510e-15       9.046402242519e-13       2.034598211209e-13       5.288217678528e-16 
  238       7.381168884983e-10       2.103092965716e-13       5.747956667541e-12       2.745514607342e-15       8.929405482079e-13       2.008148361584e-13       5.647964373587e-16 
  239       7.366364640365e-10       2.178395714776e-13       5.970021894848e-12       2.769104685455e-15       8.814474681943e-13       1.982018673286e-13       6.003614661110e-16 
  240       7.350790005196e-10       2.256409259226e-13       6.191856528202e-12       2.792710224801e-15       8.701564682129e-13       1.956216479231e-13       6.355251879401e-16 
  241       7.334450632758e-10       2.337161952003e-13       6.413358683731e-12       2.816328287113e-15       8.590626362434e-13       1.930748894368e-13       6.702967049314e-16 
  242       7.317352471460e-10       2.420681846245e-13       6.634424571546e-12       2.839955890650e-15       8.481606590520e-13       1.905622811291e-13       7.046858974736e-16 
  243       7.299501767342e-10       2.506996688603e-13       6.854948483212e-12       2.863590009939e-15       8.374448169992e-13       1.880844895842e-13       7.387034343077e-16 
  244       7.280905066578e-10       2.596133912564e-13       7.074822779219e-12       2.887227575519e-15       8.269089788475e-13       1.856421582729e-13       7.723607825751e-16 
  245       7.261569217969e-10       2.688120631765e-13       7.293937876450e-12       2.910865473683e-15       8.165465965698e-13       1.832359071131e-13       8.056702178662e-16 
  246       7.241501375451e-10       2.782983633316e-13       7.512182235654e-12       2.934500546223e-15       8.063507001573e-13       1.808663320307e-13       8.386448342689e-16 
  247       7.220709000591e-10       2.880749371118e-13       7.729442348915e-12       2.958129590172e-15       7.963138924271e-13       1.785340045208e-13       8.712985544169e-16 
  248       7.199199865087e-10       2.981443959178e-13       7.945602727119e-12       2.981749357548e-15       7.864283438306e-13       1.762394712088e-13       9.036461395388e-16 
  249       7.176982053270e-10       3.085093164931e-13       8.160545887430e-12       3.005356555095e-15       7.766857872615e-13       1.739832534110e-13       9.357031995056e-16 
